TransactionID,CustomerID,Category,Region,PaymentMethod,Status,OriginalPrice,DiscountType,DiscountAmount,FinalPrice,TransactionDate
3e9db3e0-bca4-41db-939f-0358591bc118,5ca7330a-3e5e-47c8-a243-92a57a5acfb6,Home Goods,Europe,Debit Card,Refunded,170.42,None,0.0,170.42,2025-05-08
97ad76d7-20b9-4443-99c9-4061f378b7a9,28aa7a03-e6d1-491a-96e8-029709383e7e,Electronics,Europe,Debit Card,Completed,730.9,None,0.0,730.9,2025-03-12
5a73c8a2-06d3-4924-8fa5-c50e75b7f3f2,c5a44e2b-27f7-4964-91bc-853ce1a9d607,Electronics,Australia,Debit Card,Refunded,104.11,None,0.0,104.11,2025-01-21
94baeeac-86c5-4fea-8eaf-27426ea497f1,50277cdc-aef2-4769-8626-d48a4d834fab,Apparel,Europe,Crypto,Completed,67.77,LOYALTY20,13.55,54.22,2025-01-27
398a3f59-ff21-435c-b8f3-138fb48dc423,fa83dd62-68ba-4279-9249-8b6469166bba,Apparel,Asia,Crypto,Refunded,88.97,10OFF,8.9,80.07,2025-03-06
4be3e60d-f1e2-48e4-8832-bd384c72659c,f2cce038-b1e0-4ba1-b290-130eb011136d,Apparel,Australia,Debit Card,Completed,66.25,10OFF,6.62,59.62,2025-03-14
1004a8b9-1fad-40fa-8792-7e9fea4610e0,eabd8480-0055-415d-a128-ed7f7089dff2,Sports,North America,PayPal,Completed,323.24,FLASH15,48.49,274.75,2025-03-03
41df96ae-c9a1-4f85-990b-a080c6888262,b35eecf5-f923-4fdb-b760-f0c9fe39b92c,Sports,North America,Apple Pay,Completed,383.4,None,0.0,383.4,2024-12-31
47ce84e7-00b9-4ddd-9107-802e22f180bc,80190e1b-f8a1-45c8-b2d7-39be48f0e1a8,Home Goods,South America,Crypto,Completed,135.17,LOYALTY20,27.03,108.14,2025-04-15
1fb86781-b3a5-4869-9e6d-f647d6814180,2667e024-9d54-4b31-a471-b5f54f1190f6,Beauty,Europe,PayPal,Returned,43.54,None,0.0,43.54,2025-03-11
d41981be-af2d-4b06-afa5-cd051c6526d9,4c8d9eb8-84f3-4175-b782-265e06e9793d,Beauty,South America,Apple Pay,Returned,149.95,BOGO,74.97,74.97,2025-03-08
7b7fbeea-c6c9-4f46-baf7-6db35a6023bf,50a76040-abf0-44bb-bf03-d9da4e5def64,Apparel,Australia,Debit Card,Returned,162.52,None,0.0,162.52,2025-05-16
25b0a68b-5293-4559-9279-61cc80546d28,434e2419-83b5-485e-882c-44e0d4919106,Beauty,Europe,Debit Card,Completed,82.47,FLASH15,12.37,70.1,2024-12-14
acdc8a2f-29cb-4581-8d17-ad840d4774db,c248e80a-a5ad-4593-825e-f0ed20d77877,Apparel,North America,Credit Card,Completed,143.51,10OFF,14.35,129.16,2025-02-13
15709209-379e-4937-bb45-88f0ed9e414d,71c038cc-dc94-4d39-a6db-817b2ad52381,Sports,Australia,Apple Pay,Completed,30.4,BOGO,15.2,15.2,2025-01-27
d10d9b66-4e1a-4cea-89b5-db314890e706,f35a0c54-8400-46f3-a81a-8540e005997f,Apparel,Australia,PayPal,Completed,192.5,10OFF,19.25,173.25,2024-12-02
1155e75a-1e15-4c75-a966-515e0118ab26,2d933a08-ec66-473d-9bd0-ab44dce8db35,Electronics,Australia,Debit Card,Completed,601.82,None,0.0,601.82,2025-01-24
6217d204-c430-451b-beca-1792db36c741,0f1efe23-4c3b-4393-9b26-1b7e96564fba,Beauty,Europe,Credit Card,Completed,56.42,LOYALTY20,11.28,45.14,2025-02-10
244eaf54-23e8-4947-9a3f-8c78c8b5e75a,2ffe0153-235d-4670-974e-422adfd2bb6a,Beauty,North America,Debit Card,Completed,88.08,10OFF,8.81,79.27,2025-02-14
9264eedf-aaa9-4644-afeb-ed85d0af4493,b07cce1f-04e7-4944-b87a-6e3f24354d1b,Sports,South America,Apple Pay,Completed,158.67,None,0.0,158.67,2025-02-22
ace1d22a-d55f-4ee5-a3e1-8b43333501e1,1dc94584-66b8-4bfb-8e5a-6576087dff63,Beauty,Australia,Debit Card,Completed,129.88,FLASH15,19.48,110.4,2025-05-01
f6924cc4-5c29-4ef8-97c7-c8a12275f84e,55961ba5-6c52-4bad-8019-bca9f9402657,Beauty,Australia,Crypto,Completed,64.62,None,0.0,64.62,2025-01-06
73c2613f-9cdc-4270-9f52-7cc6537fdc3b,6253e53b-cc4e-4586-a48c-7faf9b386a53,Beauty,Europe,PayPal,Completed,38.27,None,0.0,38.27,2024-12-28
1ff4409c-65de-4e3c-8b4e-9d265243d8a9,5fd76da8-da9d-4aa3-a6dc-a5d2e2151da4,Beauty,Australia,Crypto,Completed,18.92,10OFF,1.89,17.03,2024-12-08
6015a705-3655-4289-b832-107358ec23d6,69af6762-b4ef-471f-9635-f7c1825e25fc,Beauty,North America,Apple Pay,Completed,132.93,BOGO,66.47,66.47,2025-02-20
f1cb44d9-6a03-4602-a77a-a4ad3e099093,7a021e22-f821-4e29-8862-2febb154909a,Apparel,Australia,Crypto,Completed,42.31,10OFF,4.23,38.08,2025-01-25
17edcd5e-f800-4fe4-aa32-09ee4a87f951,84b991ec-2447-4e52-af6e-0aa8998e2883,Beauty,North America,Debit Card,Completed,109.48,None,0.0,109.48,2025-05-15
f855ffd1-f597-490e-b676-eba8126f54d8,c2f3bd71-1707-4b1a-98be-f815a7e145e2,Electronics,Australia,Apple Pay,Completed,697.51,LOYALTY20,139.5,558.01,2025-05-04
b6847e98-47a4-4fc0-a796-b0f943f0cf78,7c88eee8-738f-4012-9437-c2bbfe510424,Beauty,South America,Debit Card,Completed,64.16,LOYALTY20,12.83,51.33,2024-12-19
ac618ed5-4750-404c-a89d-10df5fc12b1f,7e65f4fb-3f42-4606-846d-34c89af5063c,Apparel,Australia,Apple Pay,Completed,62.8,None,0.0,62.8,2025-01-07
70369226-ca5e-428c-b8cc-ed1050dbb2c7,08241439-3a98-4e5e-96f2-731a0e096cc0,Sports,North America,Debit Card,Completed,167.6,LOYALTY20,33.52,134.08,2025-02-13
d4941cf1-47a5-4e45-a4e2-f984028eccce,d6fdbb34-f7bb-49ab-9b55-59f78ef72e29,Beauty,South America,Credit Card,Completed,57.23,LOYALTY20,11.45,45.78,2025-05-29
49ed944a-98a5-46f6-8227-f043e00b3c69,a43d0b3b-4c45-4dac-931a-baa87dba2b72,Electronics,Australia,Credit Card,Refunded,824.02,None,0.0,824.02,2024-12-13
cf8da132-d337-416b-9997-60ecb7e925d2,87c7dd3e-943a-4818-9f9c-3699c2323007,Beauty,North America,Credit Card,Refunded,125.76,10OFF,12.58,113.18,2025-05-27
9e454b97-edba-4059-b40f-6f89a8614fe5,cb25731b-d895-48b4-81e7-1780a2062acd,Beauty,South America,PayPal,Returned,52.19,None,0.0,52.19,2025-04-21
f9155056-4cd8-429a-a0b5-9c26a6818f8b,be096f6f-a3af-4c59-a5c2-b8baa225fbf8,Beauty,Australia,Crypto,Completed,125.77,BOGO,62.88,62.88,2025-01-13
4b5f530a-44a0-4189-ade8-062af67fcf46,140d1a83-ef70-42a0-8a4c-939ccad99961,Beauty,Europe,Apple Pay,Completed,19.17,FLASH15,2.88,16.29,2025-05-27
6b8574ef-d5b3-4862-a68e-b5d1a9db2cd9,554b326b-a749-4e1a-8132-0820313231f7,Home Goods,Europe,Credit Card,Completed,440.25,FLASH15,66.04,374.21,2025-05-13
1dfd8706-17f4-4e62-ab9f-9171bfc7cf05,426ed1f5-c1a0-4ea8-9751-8f6025ccd174,Beauty,Asia,Credit Card,Completed,130.31,None,0.0,130.31,2025-02-07
3832a45a-33b5-4d85-b6f5-d802470af58a,0dbf094c-9040-4e35-9724-1c17a5a2c82c,Electronics,Asia,Crypto,Completed,551.75,10OFF,55.18,496.57,2025-04-09
939f1a28-6f01-4abb-a4a7-3b9bd3b5f399,796a19c6-1eab-4692-a83b-b7a70aafd40e,Sports,Europe,Debit Card,Completed,132.8,None,0.0,132.8,2024-12-16
07a9c66c-fcc6-444c-9edf-384db8078934,9515547d-53f4-47e0-909d-4c587a944cb9,Beauty,Australia,Credit Card,Completed,130.41,None,0.0,130.41,2024-12-18
cde299b6-0132-40ba-8e23-150c4de3b028,737d86de-2386-4a3e-a8bc-a8f93cee8390,Home Goods,South America,Credit Card,Completed,125.3,None,0.0,125.3,2024-12-06
55b971d7-e33f-4548-8959-7a443045df24,c48f9969-2254-4315-86d4-4ff39ede72bf,Beauty,Australia,PayPal,Refunded,77.24,None,0.0,77.24,2025-04-12
b0b2e3c4-4b88-47ee-9e00-0941f3bf87af,e67426fe-5d28-45c3-a7d0-0361f655600e,Electronics,Asia,Debit Card,Completed,713.23,LOYALTY20,142.65,570.58,2025-05-06
81d0ef63-b62c-4580-87f0-af4a40cd1b12,707d0d1d-0f7e-408e-ae0f-6f7c92237a56,Sports,South America,Debit Card,Completed,132.93,None,0.0,132.93,2024-12-11
31e34f14-7455-4b87-afd7-5ddc9b945bd0,9f3cf167-7ce8-4ede-979a-59cde4674ed6,Sports,South America,Credit Card,Refunded,365.95,10OFF,36.59,329.36,2025-05-01
ec086d67-8d19-4305-a935-4a9a52b9a319,7b069b0e-f30c-46ad-bd1d-d6c4ba5aa524,Apparel,Australia,Apple Pay,Completed,158.28,None,0.0,158.28,2025-03-07
bb0c29fc-a6db-4edf-887c-363fc8b68e7a,9e71bc2c-c107-4dbe-82fe-0d53409836b7,Electronics,Australia,Debit Card,Completed,1109.92,BOGO,554.96,554.96,2025-04-20
a798a8ac-cc26-4ea4-98d4-529cf5448070,5f4e1747-88bf-4897-accb-0fa06a35c940,Beauty,North America,Credit Card,Returned,94.98,None,0.0,94.98,2024-12-17
48517a70-6ffb-4790-acbf-6cc4cb1beb15,3ef9b671-4d3f-4dee-83e5-7a30558896d0,Electronics,South America,Credit Card,Completed,1105.18,None,0.0,1105.18,2025-03-12
e7d40452-7d19-4917-a07d-4fedad144f91,8b28f27a-41d3-4bd4-980c-3419984b1370,Sports,North America,Credit Card,Returned,387.87,None,0.0,387.87,2025-05-11
a4b825bd-c2c6-4e3d-afed-6bb561f26ea0,9f579c70-e35b-4be3-b60f-1d96bcd10a4b,Apparel,Australia,Credit Card,Refunded,21.44,None,0.0,21.44,2025-02-17
fc95e795-cc5b-471a-90a9-2452eefe2b7b,0e33011b-67be-42a4-ba9d-0f02fbc347d3,Beauty,Asia,Debit Card,Refunded,120.44,BOGO,60.22,60.22,2025-04-05
f6ce47f8-6d87-4bec-8d29-665eb793a59d,60c59b6a-b21e-431a-b54a-dbcc063227f4,Sports,South America,Debit Card,Completed,367.28,10OFF,36.73,330.55,2025-01-07
998d0c8d-18a2-4b39-b50b-c48463eb9567,c9748e78-7c4c-4bc5-92ef-c38461fe4b7e,Electronics,South America,Apple Pay,Completed,841.27,None,0.0,841.27,2025-02-18
6b581021-0c21-4723-beab-6f5cea273a3c,47fbc5af-9c83-4466-8f1a-c1de2db0ddb4,Home Goods,North America,Crypto,Completed,462.7,10OFF,46.27,416.43,2025-03-14
aae1dcd3-4443-48ef-9f92-50326ce83fc3,763d867d-3308-44a4-9ecf-532ac2f218d7,Sports,South America,Apple Pay,Completed,247.53,LOYALTY20,49.51,198.02,2025-01-30
7a06b34e-fc6a-4dd0-8694-5738e33929bf,13ffd03c-ad12-482c-a747-af0ebeebac13,Beauty,North America,Apple Pay,Completed,89.1,FLASH15,13.36,75.73,2025-04-23
be5e27e4-f1d4-4c32-b1ee-a6b5e0c9d817,9d9dc2a5-9ff1-4968-80cf-a18c85944aba,Apparel,Asia,Apple Pay,Completed,161.73,None,0.0,161.73,2025-04-01
1281b221-8c9f-4774-885c-6a28a5f39463,7f0c0ae5-792d-4db0-bc57-cdc864ed424e,Electronics,Asia,Debit Card,Completed,304.1,None,0.0,304.1,2025-04-16
b6d07fd0-0d6d-4d21-89d2-592b8ed15ee6,c1abe098-0956-4218-8aed-a832fa9c90c1,Electronics,Asia,Debit Card,Refunded,384.7,10OFF,38.47,346.23,2025-04-11
9e970c37-75ce-473d-97b6-3aa8afc97f62,eb3b90db-3a8a-4df3-8074-69d4b57de3f1,Sports,South America,Debit Card,Completed,284.65,None,0.0,284.65,2025-02-16
b44982c2-d3a8-44b6-be55-35a0c88521e9,84b56442-f8bf-4a2e-b857-66eefd76c282,Apparel,Europe,Crypto,Returned,48.3,10OFF,4.83,43.47,2024-12-13
3242f25f-a52d-4363-9941-03491884afcc,eec96f5e-b12e-49eb-a3f2-e391ee9dc7f5,Electronics,North America,PayPal,Completed,668.75,None,0.0,668.75,2025-01-07
f630c9ed-0460-4f71-9aee-7cbc02a35558,3320ca0c-61fb-4d77-8c46-65a470109dae,Sports,South America,PayPal,Completed,374.88,LOYALTY20,74.98,299.9,2025-04-11
9c88a1f5-c109-4caa-949a-d22ec8094185,5406b968-9d23-4e0a-84a9-8bff886b9f99,Sports,South America,PayPal,Completed,130.59,None,0.0,130.59,2025-03-01
c8c1090d-c014-4993-ad50-f2482e6db0cc,39c5f775-3c35-4d7a-a852-48621c193a37,Sports,Asia,PayPal,Completed,352.79,None,0.0,352.79,2025-05-19
b031d777-7f78-4714-ab34-5b7ab66ceadc,58919314-e95a-409e-8df5-0391fc8f6d6e,Apparel,Asia,PayPal,Completed,79.53,None,0.0,79.53,2025-02-02
94bd7fc0-5c24-4231-8095-557a2745f928,c234dd9c-838f-4ed0-865c-591f51b02e5d,Beauty,North America,Crypto,Completed,19.75,FLASH15,2.96,16.79,2025-05-06
cde73fec-999f-4fa7-a665-bd716c1ddd21,3a3458c1-5a16-4bad-864e-3d9bb6d525f3,Sports,Australia,Credit Card,Completed,211.09,10OFF,21.11,189.98,2025-04-04
1f9be3eb-43af-4bc3-b51f-82c1414d0a42,52f74f31-6462-4476-b75a-9b395114995f,Beauty,South America,Crypto,Returned,148.92,FLASH15,22.34,126.58,2025-01-05
6486fc23-4396-4696-a346-1d524fe05031,273787c0-f3f3-4e55-b43e-79b53eac3222,Home Goods,Asia,Credit Card,Completed,196.45,LOYALTY20,39.29,157.16,2025-03-25
e955bc28-ecd3-4c5e-b329-52841e6b983a,62199151-2164-4c5e-ba7c-4f3cad72495c,Home Goods,Asia,Credit Card,Completed,89.47,LOYALTY20,17.89,71.58,2025-04-26
5f82715e-41dd-4fa9-a9b8-0189a86d40e9,48c397f4-e08b-4c1f-a188-8e15070fb55b,Home Goods,Australia,Crypto,Completed,141.16,None,0.0,141.16,2025-05-03
e6861164-beef-4989-b4c2-385a1c1c95a9,00f9f6a9-f312-44b2-9548-6a7689a67b48,Apparel,North America,Crypto,Refunded,66.45,LOYALTY20,13.29,53.16,2025-05-27
76071ebe-ebe5-4ecd-9c01-5a0d0dde510b,e8dfe9e0-a713-4fbc-9051-9a073642ff73,Apparel,Europe,Crypto,Completed,112.32,BOGO,56.16,56.16,2025-02-02
7cc50f68-6c13-4f4b-ae40-74ae331f4ca5,ebd218f2-ef40-4aab-a175-d5b87d62c862,Beauty,South America,Crypto,Completed,71.3,10OFF,7.13,64.17,2025-05-17
3c27fb33-5c9f-4329-bc26-940c2d92b6f2,3d88e7ee-a09f-432e-a32f-0cb2c2afff3a,Home Goods,South America,Apple Pay,Completed,458.53,LOYALTY20,91.71,366.82,2025-03-25
5c3d8cf4-ff49-468c-aa38-b3256e6571b2,43293e17-0952-464b-afff-cc0692748a5c,Home Goods,Australia,Credit Card,Completed,76.15,None,0.0,76.15,2025-03-25
d4921d96-1686-4419-bb8f-c95718764c3f,319d9245-c88e-499e-8b38-f9d650400b6c,Electronics,Europe,Debit Card,Failed Payment,906.67,None,0.0,906.67,2025-04-10
2174d9f0-8d98-4f2f-b05c-ed9a82f5a128,10a3fb94-1caf-4b72-a2ac-d61ff5a8cbfc,Sports,South America,PayPal,Failed Payment,394.91,LOYALTY20,78.98,315.93,2025-05-10
2d83ce0d-abde-4f74-be3c-28212f502912,f0b3cd81-d226-454b-bb88-1815e2f8aaa4,Beauty,South America,Apple Pay,Completed,47.45,10OFF,4.75,42.71,2025-04-04
7aa14d51-9386-4ed2-8c83-800598be87c4,78f9cc0a-442e-4d71-a22a-f317acd8b519,Electronics,Australia,Apple Pay,Completed,244.0,10OFF,24.4,219.6,2025-05-13
2fb67138-11fb-429e-bae3-981908cde98b,7ec27a56-00dd-4be7-a8c0-f73323b5f140,Home Goods,South America,Credit Card,Completed,381.35,BOGO,190.68,190.68,2025-03-16
ea3e07c3-be65-4662-b242-1a5621b3adc7,f7548c08-a9e9-4021-8844-c681cfa53700,Home Goods,Asia,Credit Card,Completed,92.35,FLASH15,13.85,78.5,2025-04-08
4b060e1a-c4e3-46c0-bdd6-6d58d9bf8297,4a61043a-8546-4df7-a0af-ff2b2cde6674,Beauty,North America,Credit Card,Returned,67.71,FLASH15,10.16,57.55,2025-03-06
adf8d042-22dc-409f-9b41-4fa1afb81177,d6e16765-dc7f-4106-87e0-72f2b97f1b9d,Home Goods,Australia,PayPal,Completed,124.99,LOYALTY20,25.0,99.99,2025-01-04
a0ea4891-f831-4458-b508-e6314abffd04,588aa510-d767-4978-ad2c-ea6d4fd483c3,Home Goods,North America,Apple Pay,Completed,408.42,None,0.0,408.42,2025-03-30
5277cc80-8f9c-4c0b-8944-449789f3ec44,385a6206-d46a-4926-be48-c7857ed8a335,Sports,Asia,Apple Pay,Returned,163.26,None,0.0,163.26,2025-04-18
a49e4d4c-257c-407f-bde9-bbab5b2248d8,c3a24b54-d10d-492b-8159-e1f264c9656e,Home Goods,North America,PayPal,Completed,165.14,None,0.0,165.14,2025-01-10
a8597fcc-bb57-4511-939a-cd16a02e2780,3d7dab1d-9849-4967-9dfc-1c019a263488,Beauty,Asia,Debit Card,Refunded,118.89,BOGO,59.45,59.45,2025-04-28
d998fe2b-bc9c-4d8f-ac33-4bc1cc03a9f3,54608609-eada-440a-a936-be6e29e7fa45,Sports,Asia,Credit Card,Completed,109.99,None,0.0,109.99,2025-01-22
a1a49202-0dce-427d-9fc7-25f28339f3f7,28de4ab7-8e34-4b07-a407-ed0d0b29de34,Electronics,Europe,Apple Pay,Completed,1184.27,10OFF,118.43,1065.84,2025-02-01
306f7c13-8b54-479d-ba3b-9f237a76e503,ce42c4f6-3582-46f0-92e1-571356f3702d,Apparel,South America,Crypto,Completed,95.41,None,0.0,95.41,2025-01-15
bcb65312-999a-4583-8272-b44e86d329e7,a107e30d-2dc7-4e44-b28d-cc2323bdcf86,Home Goods,Australia,Apple Pay,Completed,57.86,None,0.0,57.86,2025-02-24
d82a15c4-0635-470d-828c-ca69f1b38456,47d6bbfa-0272-4cca-ad98-d1ae4b98baed,Home Goods,Asia,Crypto,Completed,401.13,None,0.0,401.13,2025-02-17
45ed6fe0-4e0f-4210-9047-92f7c18e22b4,78722c46-4cb0-4a46-9660-4a1dede860b1,Electronics,North America,Crypto,Completed,283.0,10OFF,28.3,254.7,2024-12-14
b6b754cd-9798-46d2-a57d-d8da3db50def,613f3a51-c192-43c0-bc24-963f38b5fbac,Electronics,Australia,Crypto,Completed,1103.2,BOGO,551.6,551.6,2025-03-20
6e1a67eb-cb14-4f73-9651-61a6d99e7858,102fdeb9-5ccf-4b38-a696-a8ca2df87ed3,Sports,Australia,Crypto,Completed,281.88,None,0.0,281.88,2025-05-31
8776fe09-25b4-49dc-acb7-7fad94ed6943,c3bba9c5-6b4e-44ea-bd74-a7fc00753717,Apparel,Europe,Credit Card,Completed,130.63,None,0.0,130.63,2025-01-05
c3fea03e-1eb5-4c97-afc3-99a5ddc1b8a3,67294609-3eeb-4ce4-894a-205b534f642e,Apparel,Europe,Credit Card,Completed,45.06,None,0.0,45.06,2025-02-28
574640b7-5cea-43f0-968a-87b485fa7706,344815e3-0e3d-49d8-b14d-3e112c070a79,Apparel,Asia,Crypto,Completed,109.95,LOYALTY20,21.99,87.96,2025-04-23
c05f26ec-a1ac-4348-aaeb-20af868cb32c,0638941b-02f1-4f5d-b2ce-e2026eecd1c0,Apparel,Australia,PayPal,Completed,92.38,None,0.0,92.38,2025-01-30
28787325-3e91-46be-8ca9-cac851cc0d3c,da6edae1-7901-4abb-8449-26e56489f949,Beauty,Australia,PayPal,Completed,112.33,LOYALTY20,22.47,89.86,2025-05-22
4ad0ec47-5c55-4d1c-bbbb-da81cad2946a,20abbcec-081b-4890-aaae-ddd95f19b7c0,Sports,Asia,Crypto,Returned,62.88,None,0.0,62.88,2025-03-15
08d90bc4-5a15-4044-bb52-0e8c0b30d6a0,6cca28fc-51c6-485e-b44d-3362fd2490e4,Sports,Asia,Credit Card,Completed,225.34,FLASH15,33.8,191.54,2025-04-18
e0142ab8-4342-4a9c-81c6-91b22e06dc32,8fbd473c-8d4f-4bcc-9ada-2fa54a24406a,Electronics,Europe,Debit Card,Completed,694.06,None,0.0,694.06,2025-05-04
5c66f553-fede-4ffe-8367-10f64b692bc3,b2cd7994-4639-4bc4-bca4-c101f60adeaa,Electronics,Europe,PayPal,Completed,146.32,BOGO,73.16,73.16,2025-01-10
22e3edc4-4a0b-4b28-be2f-aa4c00aacb2a,e7e98f6a-37b3-40d2-b2b6-30b6370a7fbe,Home Goods,Europe,Apple Pay,Completed,360.45,FLASH15,54.07,306.38,2025-02-02
0b4ba5eb-0cec-4a9e-93b9-82d1dfb1cfbd,26868dd0-af5a-4497-9ea8-fe7af5bae05b,Sports,South America,PayPal,Refunded,102.43,None,0.0,102.43,2024-12-24
0e4ac01d-820a-4aef-b380-da0119af4f04,5ba04532-9a66-449d-9815-32d713f507aa,Home Goods,Europe,Apple Pay,Completed,288.5,LOYALTY20,57.7,230.8,2025-03-09
b2785b4c-fed0-4ae0-9f19-bb6da7ba4d06,240a02e1-ad0e-4c6a-b2c2-d660695bd2f7,Sports,North America,Crypto,Completed,44.09,None,0.0,44.09,2025-02-06
edcff00a-44eb-449c-9c9e-ec195a0c5fd8,87cff84c-9eff-4703-9115-d6d6c5a52a39,Apparel,North America,Credit Card,Completed,105.56,None,0.0,105.56,2025-03-17
3abeefd6-cc0d-47d4-8672-abd3dcfed0c8,8985b9ac-1f50-407c-a59e-ec32f3975ee1,Home Goods,Australia,Apple Pay,Completed,426.26,10OFF,42.63,383.63,2025-02-20
4aee98bf-257f-4821-ba44-fbc1850cea9a,d44852ad-3b5a-4c95-9397-f693ef014b12,Apparel,Asia,Apple Pay,Completed,21.41,10OFF,2.14,19.27,2025-02-11
5bd9964e-2442-4a8b-a077-41276dd97562,bd505fc1-4a44-47e4-a913-6cb92f35f1f7,Beauty,South America,Debit Card,Completed,76.54,LOYALTY20,15.31,61.23,2025-04-19
1860c46a-706b-41e1-8134-40fddb887954,113943f4-3347-423e-8f21-9f148957568b,Beauty,Europe,Credit Card,Completed,33.65,FLASH15,5.05,28.6,2025-03-07
015e949d-d83a-4d91-ba06-c31c6b777313,54cbac5e-ef4c-4528-8bbe-9dce8a3f2add,Apparel,North America,PayPal,Completed,93.01,None,0.0,93.01,2025-05-11
6cfb07b7-9871-4592-b0a2-96d353f0ebcb,f9d1affc-f5f4-4726-8f58-eef941f6576c,Sports,Asia,PayPal,Completed,396.36,FLASH15,59.45,336.91,2025-04-22
8838ab51-42a9-4f81-a24d-e897d25581d2,57d1fb1a-613c-4d55-83b1-ddc2a2766be1,Apparel,North America,PayPal,Completed,83.9,FLASH15,12.59,71.31,2025-03-09
c689ab6b-da86-41e4-8876-999639687e19,975ec67d-1fc0-4af2-bb0a-b99e8d0d8919,Beauty,Asia,Credit Card,Completed,140.17,10OFF,14.02,126.15,2025-01-04
5a2841fe-6f32-4803-915f-430112dd80f7,4517b6bc-8aa6-462d-9419-cf164a129672,Apparel,South America,Apple Pay,Refunded,155.5,None,0.0,155.5,2025-01-10
ac1db44d-ff28-4274-9329-c2ba5010bf58,a95e10ef-28aa-42f1-bca1-f32559bf729c,Home Goods,Europe,Apple Pay,Completed,393.5,None,0.0,393.5,2025-03-30
1fcbe59f-08e1-45c7-880a-89510ef84368,c6201dfd-7e5c-4ec2-a80c-e475f86f8446,Sports,Europe,Apple Pay,Completed,52.79,None,0.0,52.79,2025-03-07
b2860d2d-b1ae-4a36-953f-e91067f0acd2,f6b37e78-d59e-42fa-ae2f-0a374f149357,Beauty,Asia,Debit Card,Refunded,56.99,10OFF,5.7,51.29,2025-03-19
6287f9b1-50fd-4250-a074-94eb9b450ec5,ae5d082f-e8cf-4169-84b6-2095b2edb77b,Beauty,Europe,Crypto,Completed,146.39,None,0.0,146.39,2025-05-12
717badae-0198-4ac3-8187-8aed98e4501f,8d00c850-2999-4fbf-bdf6-65f3fdfb1200,Home Goods,North America,Apple Pay,Completed,350.07,10OFF,35.01,315.06,2025-03-08
3ede4df4-d9ae-4182-868b-0e90cfeb22e8,a2578822-9820-4e52-934e-6500cbccaed3,Home Goods,Australia,Crypto,Completed,401.02,BOGO,200.51,200.51,2024-12-15
3288d427-7522-41b4-8675-1d9def2cfdfe,a27fd541-42e7-49cd-b4b7-070560730c3b,Beauty,Australia,Apple Pay,Completed,74.25,10OFF,7.43,66.83,2025-04-06
3dcf3e18-cd60-4e7c-8d3d-9a41518e4ba4,2b6643e3-a012-4e65-9c5e-f854004fbb7c,Electronics,Australia,Credit Card,Failed Payment,212.29,None,0.0,212.29,2025-02-14
a05a64ea-be52-4066-be0d-aa8711bfc40e,d0a036f4-e145-4e7c-b4fb-c486c76bffba,Home Goods,South America,Crypto,Completed,383.42,None,0.0,383.42,2025-04-11
08130b7a-e56a-45c6-b21a-1e3506133f64,1f04f62d-5aa5-40d3-a298-1425d422904d,Home Goods,Europe,Apple Pay,Completed,120.05,10OFF,12.01,108.05,2024-12-18
24a2c8b8-94c6-43c8-826c-2da87286402f,a9ced7ea-0758-462c-b423-4c346d6e248b,Electronics,North America,Debit Card,Completed,1112.98,LOYALTY20,222.6,890.38,2025-01-12
3d2e59df-b56d-4b47-a6b1-e27f8a40e58a,3ac3eaa8-854c-4e7c-8de5-612e535e87b9,Home Goods,Australia,PayPal,Completed,109.99,None,0.0,109.99,2024-12-09
f67d9ec3-f24e-4ac3-82da-6bf90d4723b5,417ea4ad-5334-4e13-a2fa-c1f34b18e20b,Home Goods,Asia,Apple Pay,Completed,486.5,None,0.0,486.5,2025-03-03
99eb0969-feb5-441a-8436-69caf8db8b0c,efafb107-b715-4071-b893-5029a3f2eb23,Beauty,Australia,PayPal,Completed,29.31,None,0.0,29.31,2025-01-04
0748c056-89cc-47e6-95f5-f0fe2d473d90,bb8ee197-a53f-4f76-b6f8-ba41761b21a4,Home Goods,North America,Crypto,Completed,425.61,10OFF,42.56,383.05,2025-05-08
3b58d4b0-61b6-40c8-94d4-97d98c923ae1,79354611-9e91-4e3c-a0f6-209d2470c5b7,Home Goods,South America,Crypto,Completed,323.03,10OFF,32.3,290.73,2025-03-29
34a04ffb-055b-4eba-bca2-6bd5633a571d,977fae76-fec4-4f3b-b094-54071c901580,Apparel,Asia,Credit Card,Completed,122.27,10OFF,12.23,110.04,2024-12-25
a98cc4e3-4b37-40d9-afff-c62989db45c3,1f05c16f-5478-4be3-8b4e-5b8ed60cc0b0,Sports,Europe,PayPal,Failed Payment,179.94,None,0.0,179.94,2025-03-22
c42e1104-3c94-4dd2-a662-558d726af6e9,587c31f3-fd7d-4f5d-bd1d-133bdf3fab2a,Beauty,Asia,PayPal,Returned,83.44,FLASH15,12.52,70.92,2025-05-02
26b2390f-a58a-4d9b-b71f-9c0f4af674ed,c636c958-9f4d-4bb1-bf8b-3f5e1b83ef51,Apparel,Australia,Credit Card,Completed,163.78,None,0.0,163.78,2025-04-07
fbbe7e75-66bd-4fa4-8249-167a973f1554,bd1ea1e1-c346-4c12-8b70-4099ad780426,Beauty,Europe,PayPal,Completed,149.29,BOGO,74.64,74.64,2025-02-27
